Feature ID	Taxon	Confidence
G900314265	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__CAG-791; s__CAG-791 sp900317475	1.0
G003001905	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Thermoactinomycetales_367866; f__DSM-44946; g__Planifilum; s__Planifilum fimeticola	1.0
G008039555	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_D_310495; f__Amphibacillaceae; g__Cerasibacillus; s__Cerasibacillus terrae	1.0
G008015595	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Nitrosomonadaceae; g__Nitrosomonas; s__Nitrosomonas sp008015595	1.0
G001437355	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Weissella_A_338544; s__Weissella_A_338544 viridescens	1.0
G000187895	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Phocaeicola_A_858004; s__Phocaeicola_A_858004 plebeius	1.0
G001434535	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus; s__Ligilactobacillus animalis	1.0
G002438635	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA932; g__Cryptobacteroides; s__Cryptobacteroides sp002438635	1.0
G003851005	d__Bacteria; p__Desulfobacterota_I; c__Desulfobacteria; o__Desulfobacterales; f__Desulfococcaceae; g__Desulfonema_B; s__Desulfonema_B ishimotonii	1.0
G001690525	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Gilliamella; s__Gilliamella apicola_H	1.0
G002840095	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiohalomonadales; f__Thiohalomonadaceae_597800; g__Sulfurivermis; s__Sulfurivermis sp002840095	1.0
G000488275	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter brisouii	1.0
G002503825	d__Archaea; p__Halobacteriota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__UBA467; s__UBA467 sp002503825	1.0
G900696645	d__Bacteria; p__Bacteroidota; c__UBA10030; o__UBA10030; f__UBA6906; g__CAADGV01; s__CAADGV01 sp900696645	1.0
G000379025	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halobacteroidales; f__Halobacteroidaceae; g__Orenia_42969; s__Orenia marismortui	1.0
G000742835	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Paracaedibacterales; f__Paracaedibacteraceae; g__Paracaedibacter_A_512581; s__Paracaedibacter acanthamoebae	1.0
G001812345	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Winkia; s__Winkia neuii	1.0
G000404165	d__Archaea; p__Methanobacteriota_A_1229; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter_B; s__Methanobrevibacter_B boviskoreani	1.0
G004102785	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__UBA7173; s__UBA7173 sp002491305	1.0
G001422605	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Erwinia_B_680885; s__Erwinia_B_680885 sp001422605	1.0
G001435445	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Companilactobacillus; s__Companilactobacillus kimchii	1.0
G000340905	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Kinetoplastibacterium; s__Kinetoplastibacterium galatii	1.0
G003208175	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Acetivibrionales; f__DSM-27016_98371; g__Ruminiclostridium; s__Ruminiclostridium sufflavum	1.0
G011331305	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__OPB41; f__PHET01; g__DSSC01; s__DSSC01 sp011331305	1.0
G000350165	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae_43120; g__Halanaerobium; s__Halanaerobium saccharolyticum_43097	1.0
G001437765	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia_401430; o__Acidimicrobiales; f__Ilumatobacteraceae; g__UBA3006; s__UBA3006 sp002367695	1.0
G900141835	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Propionisporales_41695; f__Propionisporaceae_41695; g__Propionispora; s__Propionispora hippei	1.0
G000762045	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Oenococcus; s__Oenococcus oeni	1.0
G001437605	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus; s__Pediococcus argentinicus	1.0
G001420695	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Brevibacillales; f__Brevibacillaceae; g__Brevibacillus_D; s__Brevibacillus_D choshinensis	1.0
G000747345	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__DSM-18226_301387; g__Neobacillus; s__Neobacillus thermocopriae	1.0
G000740855	d__Bacteria; p__Firmicutes_B_370525; c__Desulfotomaculia_370525; o__Desulfotomaculales_370525; f__Nap2-2B; g__SCADC1-2-3; s__SCADC1-2-3 sp000681355	1.0
G001915615	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Butyricimonas; s__Butyricimonas faecihominis	1.0
G000024525	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Spirosoma; s__Spirosoma linguale	1.0
G001029455	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Vibrionaceae; g__Photobacterium; s__Photobacterium ganghwense	1.0
G001038425	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_D_310495; f__Amphibacillaceae; g__Ornithinibacillus_287146; s__Ornithinibacillus contaminans	1.0
G002002905	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Aquaspirillaceae_561253; g__Rivicola; s__Rivicola sp002002905	1.0
G001044395	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Ramlibacter_588642; s__Ramlibacter sp001044395	1.0
G001465295	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Alteromonadaceae_665222; g__Pseudoalteromonas; s__Pseudoalteromonas translucida_664001	1.0
G000970795	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Bombilactobacillus; s__Bombilactobacillus mellifer	1.0
G900188485	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Micromonosporaceae; g__Asanoa; s__Asanoa hainanensis	1.0
G000184705	d__Bacteria; p__Firmicutes_E; c__Thermaerobacteria; o__Thermaerobacterales; f__Thermaerobacteraceae; g__Thermaerobacter; s__Thermaerobacter marianensis	1.0
G000022085	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Beijerinckiaceae; g__Methylobacterium; s__Methylobacterium nodulans	1.0
G000724545	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Aureispira; s__Aureispira sp000724545	1.0
G000771955	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Pasteurellaceae; g__Gallibacterium; s__Gallibacterium anatis	1.0
G001749735	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_E_648040; s__Pseudomonas_E_648040 marincola	1.0
G001439635	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Solibacillus; s__Solibacillus cecembensis	1.0
G001515525	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae_390796; g__Piscicoccus; s__Piscicoccus intestinalis	1.0
G000344275	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus oralis_E_351036	1.0
G000209465	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoanaerobaculum; s__Lachnoanaerobaculum sp000209465	1.0
G003121705	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Beutenbergiaceae; g__Serinibacter_A_386089; s__Serinibacter_A_386089 sp003121705	1.0
G000189775	d__Bacteria; p__Firmicutes_A; c__Thermoanaerobacteria; o__Thermoanaerobacterales_43504; f__Thermoanaerobacteraceae_43502; g__Thermoanaerobacterium; s__Thermoanaerobacterium xylanolyticum	1.0
G900660445	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__Mycoplasma leachii	1.0
G900551515	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Paramuribaculum; s__Paramuribaculum sp900551515	1.0
G000364225	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_J; s__Eubacterium_J plexicaudatum	1.0
G000174415	d__Bacteria; p__Firmicutes_D; c__Dethiobacteria; o__Dethiobacterales; f__Dethiobacteraceae; g__Dethiobacter; s__Dethiobacter alkaliphilus	1.0
G900129355	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Thermoactinomycetales_367745; f__Thermoactinomycetaceae; g__Seinonella; s__Seinonella peptonophila	1.0
G000421225	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Beutenbergiaceae; g__Ruania_386076; s__Ruania albidiflava	1.0
G001898035	d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales; f__Fimbriimonadaceae; g__55-13; s__55-13 sp001898035	1.0
G002434045	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA5946; g__UBA5946; s__UBA5946 sp002434045	1.0
G009778475	d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellae_777934; o__RFP12; f__UBA1067; g__WRJS01; s__WRJS01 sp009778475	1.0
G001602485	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Alicyclobacillales; f__Acidibacillaceae; g__Acidibacillus_A; s__Acidibacillus_A ferrooxidans	1.0
G001570625	d__Bacteria; p__Firmicutes_B_370541; c__Syntrophomonadia; o__Syntrophomonadales; f__Syntrophomonadaceae_368540; g__Syntrophomonas_A; s__Syntrophomonas_A methylbutyratica	1.0
G000285915	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium; s__Brevibacterium ravenspurgense	1.0
G000783305	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Sphingobacterium sp000783305	1.0
G900142565	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Weeksellaceae; g__Chishuiella; s__Chishuiella changwenlii	1.0
G000708265	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter_887417; s__Pedobacter sp000708265	1.0
G000438905	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501058; f__Rhizobiaceae_A_501058; g__Rhizobium_A_501058; s__Rhizobium_A_501058 alamii	1.0
G002746885	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA4665; g__GCA-2746885; s__GCA-2746885 sp002746885	1.0
G000935025	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas_L_486704; s__Sphingomonas_L_486704 hengshuiensis	1.0
G000407165	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_H_360604; s__Enterococcus_H_360604 haemoperoxidus	1.0
G001683915	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Muricauda_A_821778; s__Muricauda_A_821778 sp001683915	1.0
G000417845	d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales_778489; f__Chlamydiaceae; g__Chlamydophila; s__Chlamydophila abortus	1.0
G000024105	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Anaerococcus; s__Anaerococcus prevotii	1.0
G000243335	d__Bacteria; p__Spirochaetota; c__Leptospirae; o__Leptospirales; f__Leptonemataceae; g__Leptonema; s__Leptonema illini	1.0
G003944835	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_306089; f__HMF5848; g__HMF5848; s__HMF5848 sp003944835	1.0
G000006785	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus pyogenes	1.0
G001262075	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Ottowia_589937; s__Ottowia sp001262075	1.0
G000190735	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pelobium_887411; s__Pelobium saltans	1.0
G000225365	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Dwaynesavagella; s__Dwaynesavagella sp000270205	1.0
G000688375	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella sp000688375	1.0
G001742225	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium_485351; s__Novosphingobium resinovorum	1.0
G000497245	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_G_286742; f__Sporolactobacillaceae; g__Sporolactobacillus; s__Sporolactobacillus laevolacticus	1.0
G009724815	d__Bacteria; p__Desulfobacterota_G_459546; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae; g__; s__	1.0
G004358105	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574870; g__Solimicrobium; s__Solimicrobium aquaticum	1.0
G000196455	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Filifactoraceae_235894; g__Acetoanaerobium; s__Acetoanaerobium sticklandii	1.0
G000614145	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_H; s__Bacteroides_H faecichinchillae	1.0
G000478905	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Pantoea_A_680954; s__Pantoea_A_680954 carbekii	1.0
G000410875	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_D_641359; s__Pseudomonas_D pelagia	1.0
G003149935	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__QAMH01; g__QAMH01; s__QAMH01 sp003149935	1.0
G001735745	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Hel1-33-131; s__Hel1-33-131 sp001735745	1.0
G000520955	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Aquimarina_835471; s__Aquimarina pacifica	1.0
G011331335	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__UBA1924; g__DSSA01; s__DSSA01 sp011331335	1.0
G001424545	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Ramlibacter_588642; s__Ramlibacter sp001424545	1.0
G001308005	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222; g__Neisseria_563205; s__Neisseria dumasiana	1.0
G900009135	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Microcoleaceae; g__Planktothrix; s__Planktothrix sp900009135	1.0
G001262495	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium_A_383312; s__Microbacterium_A_383312 sp001262495	1.0
G900104345	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium_A_383182; s__Microbacterium_A_383182 testaceum_A	1.0
G000262305	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Shimwellia; s__Shimwellia blattae	1.0
G000381365	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_H; s__Bacteroides_H salyersiae	1.0
G000221145	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__Cutibacterium acnes	1.0
G000209675	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Pasteurellaceae; g__Gallibacterium; s__Gallibacterium anatis	1.0
G000980895	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas_L_486704; s__Sphingomonas_L_486704 olei	1.0
G003478355	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__UBA3402; s__UBA3402 sp003478355	1.0
G000304335	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium_A_383184; s__Microbacterium_A_383184 yannicii_A_383007	1.0
G001620305	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Rhodococcus_B; s__Rhodococcus_B fascians_E_375049	1.0
G004297465	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Xanthobacteraceae_503485; g__SCUB01; s__SCUB01 sp004297465	1.0
G002237535	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_641035; f__DSM-6294_637238; g__Bacterioplanes; s__Bacterioplanes sanyensis_A_637140	1.0
G001721645	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter_887417; s__Pedobacter steynii_A	1.0
G003337245	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae_43120; g__QPJE01; s__QPJE01 sp003337245	1.0
G000177075	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella buccalis	1.0
G000820765	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Soleaferrea; s__Soleaferrea massiliensis	1.0
G900540045	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__CAG-74; g__Limiplasma; s__Limiplasma merdipullorum	1.0
G002382705	d__Bacteria; p__Desulfobacterota_G_459546; c__Desulfuromonadia; o__Geobacterales; f__Pseudopelobacteraceae; g__UBA4057; s__UBA4057 sp002382705	1.0
G000956475	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium_A_383312; s__Microbacterium_A_383312 hydrocarbonoxydans_A_382725	1.0
G001004375	d__Bacteria; p__Patescibacteria; c__Kazan-3B-28; o__Kazan-3B-28; f__Kazan-3B-28; g__Kazan-3B-28; s__Kazan-3B-28 sp001029795	1.0
G009371975	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Marinisubtilis; s__Marinisubtilis pacificus	1.0
G001263175	d__Bacteria; p__Myxococcota_A_473307; c__Myxococcia; o__Myxococcales; f__Vulgatibacteraceae; g__Vulgatibacter; s__Vulgatibacter incomptus	1.0
G001517865	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993777; f__Leptotrichiaceae; g__Caviibacter; s__Caviibacter abscessus	1.0
G001598255	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Mitsuaria_592281; s__Mitsuaria chitosanitabida	1.0
G002839445	d__Bacteria; p__Riflebacteria; c__Ozemobacteria; o__Ozemobacterales; f__Ozemobacteraceae; g__Rifleibacterium; s__Rifleibacterium sp002839445	1.0
G001429395	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Beijerinckiaceae; g__Bosea; s__Bosea sp001429395	1.0
G001908185	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Xanthobacteraceae_503485; g__Bradyrhizobium; s__Bradyrhizobium sp001908185	1.0
G000184745	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Variovorax; s__Variovorax paradoxus_C_587621	1.0
G000620485	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_613062; f__Rhodanobacteraceae_613062; g__Dyella_B; s__	1.0
G001612575	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993777; f__Leptotrichiaceae; g__Streptobacillus_993623; s__Streptobacillus notomytis	1.0
G000312365	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Anaerococcus; s__Anaerococcus provencensis	1.0
G000439435	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Spiroplasma_A_270457; s__Spiroplasma_A_270457 taiwanense	1.0
G000511775	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_H; s__Bacteroides_H pyogenes_A	1.0
G000389985	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_A_392796; s__Nocardioides_A_392796 allogilvus	1.0
G001878855	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Poseidonibacter; s__Poseidonibacter lekithochrous	1.0
