sample_name	anonymized_name	collection_timestamp	description	dna_extracted	elevation	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	genotype	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_product	host_body_site	host_common_name	host_life_stage	host_scientific_name	host_subject_id	host_taxid	latitude	longitude	physical_specimen_location	physical_specimen_remaining	qiita_study_id	sample_type	scientific_name	sex	study_type	taxon_id	title	tube_id	keep	genotype_sex	cohort	genotype_tp
14748.CAGE40.FSPF3XTG.L5.2	CAGE40.FSPF3XTG.L5.2	9/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	5	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 40	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132233	FALSE	3XTG_female	COHORT 6	3XTG_5
14748.CAGE40.FSPF3XTG.L6.1	CAGE40.FSPF3XTG.L6.1	11/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	6	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 40	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132273	TRUE	3XTG_female	COHORT 6	3XTG_6
14748.CAGE40.FSPF3XTG.L6.2	CAGE40.FSPF3XTG.L6.2	11/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	6	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 40	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132285	FALSE	3XTG_female	COHORT 6	3XTG_6
14748.CAGE40.FSPF3XTG.L7.1	CAGE40.FSPF3XTG.L7.1	12/1/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 40	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130468	TRUE	3XTG_female	COHORT 6	3XTG_7
14748.CAGE40.FSPF3XTG.L7.2	CAGE40.FSPF3XTG.L7.2	12/1/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 40	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130476	TRUE	3XTG_female	COHORT 6	3XTG_7
14748.CAGE40.FSPF3XTG.L8.1	CAGE40.FSPF3XTG.L8.1	1/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	8	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 40	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132076	TRUE	3XTG_female	COHORT 6	3XTG_8
14748.CAGE40.FSPF3XTG.L8.2	CAGE40.FSPF3XTG.L8.2	1/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	8	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 40	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132084	TRUE	3XTG_female	COHORT 6	3XTG_8
14748.CAGE40.FSPF3XTG.L9.1	CAGE40.FSPF3XTG.L9.1	2/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	9	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 40	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130470	TRUE	3XTG_female	COHORT 6	3XTG_9
14748.CAGE40.FSPF3XTG.L9.2	CAGE40.FSPF3XTG.L9.2	2/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	9	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 40	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130496	TRUE	3XTG_female	COHORT 6	3XTG_9
14748.CAGE41.FSPF3XTG.L1.1	CAGE41.FSPF3XTG.L1.1	6/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	1	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132142	TRUE	3XTG_female	COHORT 6	3XTG_1
14748.CAGE41.FSPF3XTG.L1.2	CAGE41.FSPF3XTG.L1.2	6/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	1	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132149	TRUE	3XTG_female	COHORT 6	3XTG_1
14748.CAGE41.FSPF3XTG.L10.1	CAGE41.FSPF3XTG.L10.1	3/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	10	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130500	TRUE	3XTG_female	COHORT 6	3XTG_10
14748.CAGE41.FSPF3XTG.L10.2	CAGE41.FSPF3XTG.L10.2	3/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	10	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132053	TRUE	3XTG_female	COHORT 6	3XTG_10
14748.CAGE41.FSPF3XTG.L2.1	CAGE41.FSPF3XTG.L2.1	6/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	2	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131310	TRUE	3XTG_female	COHORT 6	3XTG_2
14748.CAGE41.FSPF3XTG.L2.2	CAGE41.FSPF3XTG.L2.2	6/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	2	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131324	TRUE	3XTG_female	COHORT 6	3XTG_2
14748.CAGE41.FSPF3XTG.L3.1	CAGE41.FSPF3XTG.L3.1	7/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	3	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131347	TRUE	3XTG_female	COHORT 6	3XTG_3
14748.CAGE41.FSPF3XTG.L3.2	CAGE41.FSPF3XTG.L3.2	7/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	3	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131354	TRUE	3XTG_female	COHORT 6	3XTG_3
14748.CAGE41.FSPF3XTG.L4.1	CAGE41.FSPF3XTG.L4.1	8/31/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	4	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363134039	TRUE	3XTG_female	COHORT 6	3XTG_4
14748.CAGE41.FSPF3XTG.L4.2	CAGE41.FSPF3XTG.L4.2	8/31/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	4	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363134038	TRUE	3XTG_female	COHORT 6	3XTG_4
14748.CAGE41.FSPF3XTG.L5.1	CAGE41.FSPF3XTG.L5.1	9/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	5	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132240	TRUE	3XTG_female	COHORT 6	3XTG_5
14748.CAGE41.FSPF3XTG.L5.2	CAGE41.FSPF3XTG.L5.2	9/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	5	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132244	TRUE	3XTG_female	COHORT 6	3XTG_5
14748.CAGE41.FSPF3XTG.L6.1	CAGE41.FSPF3XTG.L6.1	11/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	6	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132302	TRUE	3XTG_female	COHORT 6	3XTG_6
14748.CAGE41.FSPF3XTG.L6.2	CAGE41.FSPF3XTG.L6.2	11/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	6	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132297	TRUE	3XTG_female	COHORT 6	3XTG_6
14748.CAGE41.FSPF3XTG.L7.1	CAGE41.FSPF3XTG.L7.1	12/1/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130482	TRUE	3XTG_female	COHORT 6	3XTG_7
14748.CAGE41.FSPF3XTG.L7.2	CAGE41.FSPF3XTG.L7.2	12/1/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130493	TRUE	3XTG_female	COHORT 6	3XTG_7
14748.CAGE41.FSPF3XTG.L8.1	CAGE41.FSPF3XTG.L8.1	1/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	8	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132093	TRUE	3XTG_female	COHORT 6	3XTG_8
14748.CAGE41.FSPF3XTG.L8.2	CAGE41.FSPF3XTG.L8.2	1/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	8	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132098	TRUE	3XTG_female	COHORT 6	3XTG_8
14748.CAGE41.FSPF3XTG.L9.1	CAGE41.FSPF3XTG.L9.1	2/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	9	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130495	TRUE	3XTG_female	COHORT 6	3XTG_9
14748.CAGE41.FSPF3XTG.L9.2	CAGE41.FSPF3XTG.L9.2	2/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	9	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130502	TRUE	3XTG_female	COHORT 6	3XTG_9
14748.CAGE42.MSPF3XTG.L1.1	CAGE42.MSPF3XTG.L1.1	6/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	1	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE42	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132160	TRUE	3XTG_male	COHORT 6	3XTG_1
14748.CAGE42.MSPF3XTG.L1.2	CAGE42.MSPF3XTG.L1.2	6/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	1	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE42	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132165	TRUE	3XTG_male	COHORT 6	3XTG_1
14748.CAGE42.MSPF3XTG.L10.1	CAGE42.MSPF3XTG.L10.1	3/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	10	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE42	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132052	TRUE	3XTG_male	COHORT 6	3XTG_10
14748.CAGE42.MSPF3XTG.L10.2	CAGE42.MSPF3XTG.L10.2	3/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	10	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE42	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132065	TRUE	3XTG_male	COHORT 6	3XTG_10
14748.CAGE42.MSPF3XTG.L2.1	CAGE42.MSPF3XTG.L2.1	6/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	2	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE42	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131326	TRUE	3XTG_male	COHORT 6	3XTG_2
14748.CAGE42.MSPF3XTG.L2.2	CAGE42.MSPF3XTG.L2.2	6/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	2	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE42	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131343	TRUE	3XTG_male	COHORT 6	3XTG_2
14748.CAGE42.MSPF3XTG.L3.1	CAGE42.MSPF3XTG.L3.1	7/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	3	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE42	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131367	TRUE	3XTG_male	COHORT 6	3XTG_3
14748.CAGE42.MSPF3XTG.L3.2	CAGE42.MSPF3XTG.L3.2	7/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	3	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE42	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363134063	TRUE	3XTG_male	COHORT 6	3XTG_3
14748.CAGE42.MSPF3XTG.L4.1	CAGE42.MSPF3XTG.L4.1	8/31/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	4	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE42	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132235	TRUE	3XTG_male	COHORT 6	3XTG_4
14748.CAGE42.MSPF3XTG.L4.2	CAGE42.MSPF3XTG.L4.2	8/31/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	4	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE42	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132236	TRUE	3XTG_male	COHORT 6	3XTG_4
14748.CAGE42.MSPF3XTG.L5.1	CAGE42.MSPF3XTG.L5.1	9/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	5	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE42	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132253	TRUE	3XTG_male	COHORT 6	3XTG_5
14748.CAGE42.MSPF3XTG.L5.2	CAGE42.MSPF3XTG.L5.2	9/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	5	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE42	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132259	TRUE	3XTG_male	COHORT 6	3XTG_5
14748.CAGE42.MSPF3XTG.L6.1	CAGE42.MSPF3XTG.L6.1	11/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	6	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE42	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363134028	TRUE	3XTG_male	COHORT 6	3XTG_6
14748.CAGE42.MSPF3XTG.L6.2	CAGE42.MSPF3XTG.L6.2	11/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	6	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE42	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363134044	TRUE	3XTG_male	COHORT 6	3XTG_6
14748.CAGE42.MSPF3XTG.L7.1	CAGE42.MSPF3XTG.L7.1	12/1/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE42	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132041	TRUE	3XTG_male	COHORT 6	3XTG_7
14748.CAGE42.MSPF3XTG.L7.2	CAGE42.MSPF3XTG.L7.2	12/1/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE42	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132048	TRUE	3XTG_male	COHORT 6	3XTG_7
14748.CAGE42.MSPF3XTG.L8.1	CAGE42.MSPF3XTG.L8.1	1/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	8	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE42	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130465	TRUE	3XTG_male	COHORT 6	3XTG_8
14748.CAGE42.MSPF3XTG.L8.2	CAGE42.MSPF3XTG.L8.2	1/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	8	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE42	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130474	TRUE	3XTG_male	COHORT 6	3XTG_8
14748.CAGE42.MSPF3XTG.L9.1	CAGE42.MSPF3XTG.L9.1	2/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	9	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE42	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130499	TRUE	3XTG_male	COHORT 6	3XTG_9
